date,city,temp,rain,humidity,wind,pm25,event,population,heat_stress_cases,flood_injuries,resp_issues,vector_diseases,waterborne_diseases,mental_health_cases,emergency_calls,beds_needed,staff_needed,icu_needed,ventilators_needed,ambulances_needed,economic_cost,energy_usage,water_usage,waste_generated,high_heat_risk,high_flood_risk,high_resp_risk,high_vector_risk,high_waterborne_risk,health_tips,sustainability_tips
2023-10-10,Bangalore,23.8,75.6,69.5,0.0,35.9,None,8.4,0.0,1.1,0.5,4.1,2.5,0.0,2.3,10,6,2,1,1,63613,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-10,Hyderabad,25.5,58.5,64.8,1.1,59.3,None,6.8,0.0,0.3,0.7,2.4,1.7,0.0,1.6,10,6,2,1,1,36985,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-10,Ahmedabad,29.9,35.7,56.3,4.7,61.9,None,5.6,0.0,0.0,0.5,2.0,0.9,0.0,0.7,10,6,2,1,1,26322,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-10,Pune,25.7,58.7,62.4,1.4,54.6,None,3.1,0.0,0.1,0.2,1.2,1.0,0.0,0.5,10,6,2,1,1,17872,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-10,Jaipur,25.7,23.9,41.2,2.9,86.2,None,3.0,0.0,0.0,0.5,1.2,0.0,0.0,0.4,10,6,2,1,1,15036,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-10,Lucknow,25.8,55.3,57.2,0.0,83.1,None,2.8,0.0,0.1,0.4,1.2,0.9,0.0,0.6,10,6,2,1,1,18543,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-11,Delhi,25.6,21.4,51.9,0.0,92.7,None,16.8,0.0,0.0,2.8,6.0,0.0,0.0,3.2,10,6,2,1,1,76651,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-11,Mumbai,26.5,182.4,69.5,2.5,51.3,None,12.5,0.0,9.6,1.2,5.8,6.6,22.5,5.5,10,6,2,1,1,212938,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-11,Kolkata,25.8,135.2,74.0,1.9,85.3,None,4.5,0.0,1.6,0.8,2.0,1.9,7.1,2.2,10,6,2,1,1,60200,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-11,Chennai,30.5,104.0,72.3,2.4,58.3,None,4.6,0.1,1.5,0.5,2.4,2.2,6.7,2.2,10,6,2,1,1,61293,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-10-11,Bangalore,24.9,60.7,63.5,2.7,38.4,None,8.4,0.0,0.5,0.6,3.1,2.3,0.0,2.0,10,6,2,1,1,47569,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-11,Hyderabad,26.3,65.1,60.9,0.0,55.4,None,6.8,0.0,0.6,0.7,3.5,1.8,0.0,1.4,10,6,2,1,1,50635,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-11,Ahmedabad,27.9,30.0,54.6,0.0,79.4,None,5.6,0.0,0.0,0.9,2.5,0.8,0.0,1.4,10,6,2,1,1,33372,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-11,Pune,25.6,47.9,64.4,0.3,59.9,None,3.1,0.0,0.0,0.4,1.7,0.7,0.0,0.7,10,6,2,1,1,22523,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-11,Jaipur,26.0,32.9,43.5,0.8,84.9,None,3.0,0.0,0.0,0.6,1.4,0.4,0.0,0.8,10,6,2,1,1,19742,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-11,Lucknow,25.2,52.9,53.9,1.6,86.7,None,2.8,0.0,0.0,0.6,1.5,0.7,0.0,0.7,10,6,2,1,1,21234,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-12,Delhi,25.5,14.8,49.0,2.0,93.7,None,16.8,0.0,0.0,3.4,6.7,0.0,0.0,3.1,10,6,2,1,1,87365,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-12,Mumbai,25.4,191.6,71.2,5.8,63.9,None,12.5,0.0,9.4,1.7,8.9,7.2,19.9,9.6,10,6,2,1,1,242910,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-12,Kolkata,27.9,134.0,77.5,0.0,76.6,None,4.5,0.0,1.8,0.9,3.1,2.1,4.2,2.8,10,6,2,1,1,67019,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-12,Chennai,30.0,110.8,73.4,3.0,56.2,None,4.6,0.0,1.3,0.4,2.0,2.2,7.1,2.2,10,6,2,1,1,55552,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-12,Bangalore,24.5,65.7,65.1,0.0,43.0,None,8.4,0.0,0.6,0.6,2.2,2.4,0.0,2.4,10,6,2,1,1,39892,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-12,Hyderabad,25.4,61.1,61.5,1.1,64.2,None,6.8,0.0,0.4,0.7,2.3,1.3,0.0,1.5,10,6,2,1,1,36241,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-12,Ahmedabad,26.2,45.7,58.7,0.0,62.9,None,5.6,0.0,0.0,0.7,2.1,1.0,0.0,1.1,10,6,2,1,1,29603,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-12,Pune,25.9,40.5,60.1,2.1,52.3,None,3.1,0.0,0.0,0.3,1.3,0.4,0.0,0.5,10,6,2,1,1,16226,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-12,Jaipur,27.3,32.0,41.0,4.0,82.0,None,3.0,0.0,0.0,0.4,1.2,0.3,0.0,0.5,10,6,2,1,1,15121,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-12,Lucknow,24.0,54.2,59.7,1.0,89.3,None,2.8,0.0,0.0,0.5,1.5,0.5,0.0,0.7,10,6,2,1,1,20583,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-13,Delhi,26.2,15.8,52.7,0.0,96.5,None,16.8,0.0,0.0,3.8,5.4,0.0,0.0,3.2,10,6,2,1,1,77302,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-13,Mumbai,26.1,182.3,67.3,4.4,60.8,None,12.5,0.0,6.4,1.2,10.1,6.2,12.6,6.4,10,6,2,1,1,210037,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-13,Kolkata,26.6,144.7,74.6,0.0,72.5,None,4.5,0.0,1.9,0.7,2.6,1.9,7.5,1.6,10,6,2,1,1,68252,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-13,Chennai,30.4,118.1,69.7,0.9,48.0,None,4.6,0.1,1.7,0.4,2.5,2.4,6.7,2.6,10,6,2,1,1,64775,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-13,Bangalore,24.0,65.4,60.3,0.0,34.0,None,8.4,0.0,0.7,0.4,5.3,2.5,0.0,2.8,10,6,2,1,1,70493,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-13,Hyderabad,24.1,69.0,63.7,0.7,59.9,None,6.8,0.0,0.8,1.0,4.3,1.4,0.0,2.5,10,6,2,1,1,60015,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-13,Ahmedabad,27.2,32.7,57.6,1.2,74.6,None,5.6,0.0,0.0,0.9,1.9,0.6,0.0,1.1,10,6,2,1,1,26214,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-13,Pune,24.9,44.2,64.0,1.0,57.0,None,3.1,0.0,0.0,0.4,1.5,0.6,0.0,1.0,10,6,2,1,1,19870,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-13,Jaipur,25.2,38.1,47.4,6.0,77.8,None,3.0,0.0,0.0,0.3,1.1,0.5,0.0,0.6,10,6,2,1,1,15369,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-13,Lucknow,25.0,58.0,58.6,0.0,90.4,None,2.8,0.0,0.1,0.5,1.3,0.5,0.0,0.7,10,6,2,1,1,19041,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-14,Delhi,26.9,13.1,46.9,2.3,109.6,None,16.8,0.0,0.0,3.3,5.8,0.0,0.0,1.8,10,6,2,1,1,77578,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-10-14,Mumbai,28.4,182.7,69.5,0.3,58.1,None,12.5,0.0,7.8,1.5,10.1,10.3,17.4,8.8,10,6,2,1,1,248621,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-14,Kolkata,27.2,143.4,77.3,0.0,77.1,None,4.5,0.0,2.3,0.7,3.0,3.1,6.5,2.5,10,6,2,1,1,78660,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-14,Chennai,27.7,100.6,67.3,0.0,44.4,None,4.6,0.0,1.4,0.3,2.6,1.6,7.6,2.0,10,6,2,1,1,60684,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-14,Bangalore,24.6,63.1,68.7,2.8,32.2,None,8.4,0.0,0.5,0.6,3.8,2.2,0.0,1.9,10,6,2,1,1,54585,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-14,Hyderabad,25.3,55.4,62.9,0.0,54.9,None,6.8,0.0,0.2,1.1,3.0,1.5,0.0,2.5,10,6,2,1,1,43624,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-14,Ahmedabad,26.1,39.4,50.3,4.8,66.6,None,5.6,0.0,0.0,0.6,2.0,0.9,0.0,1.3,10,6,2,1,1,26832,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-14,Pune,23.0,55.5,64.3,0.0,45.4,None,3.1,0.0,0.1,0.3,1.4,0.7,0.0,0.7,10,6,2,1,1,19058,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-14,Jaipur,26.5,27.7,44.7,0.4,74.0,None,3.0,0.0,0.0,0.5,0.8,0.0,0.0,0.4,10,6,2,1,1,10363,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-14,Lucknow,27.2,52.8,50.9,0.0,96.6,None,2.8,0.0,0.0,0.5,1.0,0.7,0.0,0.6,10,6,2,1,1,16395,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-15,Delhi,24.0,28.5,53.4,0.2,90.1,None,16.8,0.0,0.0,3.2,5.9,0.0,0.0,3.1,10,6,2,1,1,78613,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-15,Mumbai,25.1,195.7,72.3,5.8,50.5,None,12.5,0.0,9.3,1.7,9.5,8.4,18.4,10.1,10,6,2,1,1,250130,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-15,Kolkata,27.8,135.1,78.9,1.2,79.7,None,4.5,0.0,2.0,0.7,3.0,2.3,6.6,2.8,10,6,2,1,1,73298,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-15,Chennai,28.2,100.5,73.2,2.2,47.0,None,4.6,0.0,1.2,0.3,2.6,2.0,5.6,1.5,10,6,2,1,1,57011,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-15,Bangalore,25.1,77.7,60.7,0.0,42.5,None,8.4,0.0,0.8,0.8,3.3,2.3,0.0,1.9,10,6,2,1,1,53116,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-15,Hyderabad,24.8,53.9,57.0,0.0,49.1,None,6.8,0.0,0.2,0.8,3.1,1.1,0.0,1.7,10,6,2,1,1,41317,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-15,Ahmedabad,29.8,38.4,53.9,2.4,77.4,None,5.6,0.0,0.0,0.8,2.5,0.8,0.0,1.0,10,6,2,1,1,33409,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-15,Pune,26.0,52.7,59.0,1.1,42.9,None,3.1,0.0,0.0,0.3,1.4,0.6,0.0,0.7,10,6,2,1,1,18831,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-15,Jaipur,25.0,39.0,41.4,2.6,85.3,None,3.0,0.0,0.0,0.7,1.3,0.5,0.0,0.5,10,6,2,1,1,19452,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-15,Lucknow,24.5,48.0,55.4,0.0,88.3,None,2.8,0.0,0.0,0.5,1.2,0.7,0.0,0.8,10,6,2,1,1,17693,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-16,Delhi,23.7,28.4,53.9,1.0,92.6,None,16.8,0.0,0.0,3.1,8.7,0.0,0.0,2.4,10,6,2,1,1,105306,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-16,Mumbai,28.8,186.5,74.9,4.8,62.5,None,12.5,0.0,9.1,1.3,11.3,11.2,21.7,9.1,10,6,2,1,1,281872,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-16,Kolkata,27.2,147.7,75.6,0.0,83.7,None,4.5,0.0,2.3,0.8,3.1,1.4,9.0,1.8,10,6,2,1,1,77972,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-16,Chennai,27.3,113.2,67.7,0.0,56.3,None,4.6,0.0,1.5,0.4,2.3,2.3,5.2,2.5,10,6,2,1,1,56936,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-16,Bangalore,22.6,75.4,66.2,1.6,49.4,None,8.4,0.0,1.3,0.8,3.7,2.3,0.0,1.6,10,6,2,1,1,61467,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-16,Hyderabad,24.1,68.5,61.2,1.3,53.2,None,6.8,0.0,0.7,0.7,3.2,1.7,0.0,1.9,10,6,2,1,1,48339,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-16,Ahmedabad,30.0,48.7,55.8,2.1,66.0,None,5.6,0.0,0.0,0.7,2.8,1.3,0.0,1.3,10,6,2,1,1,37647,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-16,Pune,26.1,58.9,57.7,0.0,59.5,None,3.1,0.0,0.2,0.4,2.1,0.7,0.0,0.8,10,6,2,1,1,27188,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-16,Jaipur,25.1,21.1,41.7,5.9,89.2,None,3.0,0.0,0.0,0.6,0.6,0.0,0.0,0.3,10,6,2,1,1,9916,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-16,Lucknow,27.2,45.6,52.3,1.9,97.4,None,2.8,0.0,0.0,0.4,1.0,0.5,0.0,0.6,10,6,2,1,1,14262,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-17,Delhi,23.7,17.7,52.2,2.3,105.5,None,16.8,0.0,0.0,3.6,5.3,0.0,0.0,2.0,10,6,2,1,1,74313,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-10-17,Mumbai,26.5,183.7,69.2,2.3,51.9,None,12.5,0.0,7.8,1.5,8.0,11.5,21.3,10.7,10,6,2,1,1,239947,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-17,Kolkata,25.7,131.6,71.8,2.5,77.7,None,4.5,0.0,2.3,0.8,2.0,2.9,7.0,2.0,10,6,2,1,1,69252,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-17,Chennai,30.2,117.0,65.1,2.8,58.2,None,4.6,0.0,1.5,0.5,3.5,1.8,8.2,2.4,10,6,2,1,1,74381,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-17,Bangalore,23.3,78.3,67.8,0.0,38.0,None,8.4,0.0,1.3,0.6,3.6,1.5,0.0,2.3,10,6,2,1,1,55681,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-17,Hyderabad,25.6,50.4,64.3,2.9,56.3,None,6.8,0.0,0.0,0.6,2.8,1.8,0.0,2.0,10,6,2,1,1,38254,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-17,Ahmedabad,29.2,50.0,57.5,4.2,62.9,None,5.6,0.0,0.0,0.5,2.8,1.4,0.0,1.2,10,6,2,1,1,36464,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-17,Pune,26.0,44.8,60.4,1.0,40.3,None,3.1,0.0,0.0,0.2,1.3,0.6,0.0,0.5,10,6,2,1,1,16332,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-17,Jaipur,25.5,29.1,43.3,2.0,89.5,None,3.0,0.0,0.0,0.6,1.3,0.0,0.0,0.5,10,6,2,1,1,16073,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-17,Lucknow,27.1,50.0,59.8,0.0,98.5,None,2.8,0.0,0.0,0.6,1.4,0.5,0.0,0.8,10,6,2,1,1,19358,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-18,Delhi,26.1,13.7,49.7,0.0,96.8,None,16.8,0.0,0.0,4.9,7.5,0.0,0.0,2.2,10,6,2,1,1,104614,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-18,Mumbai,26.3,186.5,72.8,3.7,68.2,None,12.5,0.0,11.3,2.0,8.3,8.0,13.2,9.8,10,6,2,1,1,243374,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-18,Kolkata,24.3,142.8,71.8,1.5,70.7,None,4.5,0.0,2.1,0.7,1.7,2.2,7.1,2.6,10,6,2,1,1,60015,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-18,Chennai,27.4,101.7,74.4,0.0,47.5,None,4.6,0.0,0.8,0.5,3.0,1.5,9.2,1.5,10,6,2,1,1,63911,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-18,Bangalore,23.0,64.4,68.5,2.4,38.1,None,8.4,0.0,0.7,0.5,2.5,2.5,0.0,1.8,10,6,2,1,1,43273,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-18,Hyderabad,25.8,55.8,64.0,0.0,49.1,None,6.8,0.0,0.2,0.5,2.7,1.3,0.0,1.6,10,6,2,1,1,37121,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-18,Ahmedabad,27.9,48.6,59.2,2.8,70.0,None,5.6,0.0,0.0,0.8,2.3,1.4,0.0,1.2,10,6,2,1,1,33646,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-18,Pune,23.1,53.4,60.7,0.7,57.8,None,3.1,0.0,0.1,0.3,0.9,0.6,0.0,0.6,10,6,2,1,1,14199,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-18,Jaipur,28.4,39.5,40.7,4.1,75.4,None,3.0,0.0,0.0,0.5,1.0,0.4,0.0,0.9,10,6,2,1,1,14912,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-18,Lucknow,24.7,50.9,59.1,2.6,94.3,None,2.8,0.0,0.0,0.7,1.4,0.6,0.0,0.7,10,6,2,1,1,20629,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-19,Delhi,23.0,22.9,54.6,0.0,103.4,None,16.8,0.0,0.0,3.7,5.6,0.0,0.0,2.5,10,6,2,1,1,77751,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-10-19,Mumbai,28.9,190.9,67.3,3.5,63.2,None,12.5,0.0,6.7,1.3,13.0,9.4,17.8,7.8,10,6,2,1,1,265197,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-19,Kolkata,25.2,148.8,74.3,0.1,76.5,None,4.5,0.0,2.6,0.8,2.7,2.2,5.8,2.2,10,6,2,1,1,72916,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-19,Chennai,27.5,102.0,74.4,0.0,45.0,None,4.6,0.0,1.4,0.4,2.2,2.6,8.2,2.1,10,6,2,1,1,62778,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-19,Bangalore,25.8,76.3,66.3,0.0,37.8,None,8.4,0.0,1.1,0.7,5.1,2.1,0.0,2.0,10,6,2,1,1,72310,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-19,Hyderabad,26.9,50.8,57.1,2.6,61.4,None,6.8,0.0,0.0,0.9,3.6,1.5,0.0,2.4,10,6,2,1,1,48318,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-19,Ahmedabad,28.9,44.6,53.2,0.7,71.3,None,5.6,0.0,0.0,0.8,2.1,1.0,0.0,1.0,10,6,2,1,1,30341,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-19,Pune,26.8,48.4,55.8,0.0,46.5,None,3.1,0.0,0.0,0.2,1.4,0.7,0.0,0.4,10,6,2,1,1,18257,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-19,Jaipur,26.5,30.0,44.5,4.7,89.4,None,3.0,0.0,0.0,0.5,0.9,0.0,0.0,0.4,10,6,2,1,1,11798,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-19,Lucknow,27.7,48.6,54.6,0.0,93.5,None,2.8,0.0,0.0,0.4,1.1,0.4,0.0,0.6,10,6,2,1,1,15087,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-20,Delhi,23.6,25.0,54.1,0.8,108.1,None,16.8,0.0,0.0,3.0,7.0,0.0,0.0,2.9,10,6,2,1,1,87955,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-10-20,Mumbai,26.0,184.4,73.4,4.1,51.2,None,12.5,0.0,8.1,1.1,7.4,9.1,17.6,5.5,10,6,2,1,1,217097,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-20,Kolkata,25.8,130.4,76.5,2.8,71.7,None,4.5,0.0,1.2,0.6,2.5,2.8,3.8,1.6,10,6,2,1,1,57553,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-20,Chennai,27.1,112.4,67.3,2.1,49.3,None,4.6,0.0,1.7,0.4,2.0,2.2,10.0,2.9,10,6,2,1,1,64688,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-20,Bangalore,23.0,60.8,63.9,0.0,39.9,None,8.4,0.0,0.3,0.6,3.4,2.0,0.0,2.2,10,6,2,1,1,47841,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-20,Hyderabad,24.9,54.1,55.8,3.0,46.6,None,6.8,0.0,0.2,0.8,2.6,1.3,0.0,1.5,10,6,2,1,1,37140,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-20,Ahmedabad,28.9,32.8,53.4,1.8,79.1,None,5.6,0.0,0.0,0.7,3.1,0.9,0.0,1.8,10,6,2,1,1,38767,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-20,Pune,26.3,59.5,57.6,0.0,59.8,None,3.1,0.0,0.1,0.3,1.1,0.6,0.0,0.8,10,6,2,1,1,15774,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-20,Jaipur,29.0,23.2,41.0,4.4,71.1,None,3.0,0.0,0.0,0.5,1.2,0.0,0.0,0.6,10,6,2,1,1,14502,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-20,Lucknow,24.1,45.0,59.2,0.0,90.4,None,2.8,0.0,0.0,0.6,1.3,0.5,0.0,0.7,10,6,2,1,1,18918,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-21,Delhi,26.2,12.2,51.2,1.1,105.5,None,16.8,0.0,0.0,4.0,5.6,0.0,0.0,2.6,10,6,2,1,1,80132,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-10-21,Mumbai,28.4,185.1,71.2,3.7,63.7,None,12.5,0.0,9.5,2.1,8.9,7.6,18.3,10.5,10,6,2,1,1,244410,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-21,Kolkata,24.6,131.6,79.1,3.1,72.9,None,4.5,0.0,2.6,0.8,3.1,2.6,6.9,2.2,10,6,2,1,1,80419,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-10-21,Chennai,30.2,116.4,71.5,0.0,52.4,None,4.6,0.0,1.8,0.4,2.8,3.5,7.6,2.8,10,6,2,1,1,74859,150,3000,20,0,1,0,1,1,Avoid flooded areas and boil drinking water|Use mosquito repellents and eliminate standing water,Harvest rainwater for non-drinking purposes
2023-10-21,Bangalore,23.0,72.1,62.3,2.1,49.1,None,8.4,0.0,1.0,1.2,4.0,2.3,0.0,1.8,10,6,2,1,1,65045,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-21,Hyderabad,28.0,63.4,56.5,0.0,47.6,None,6.8,0.0,0.5,0.5,3.1,0.9,0.0,1.3,10,6,2,1,1,41724,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-21,Ahmedabad,27.6,43.1,54.3,4.5,73.0,None,5.6,0.0,0.0,0.9,2.1,0.8,0.0,1.3,10,6,2,1,1,29991,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-21,Pune,25.3,40.1,59.0,1.8,55.5,None,3.1,0.0,0.0,0.2,1.6,0.6,0.0,0.9,10,6,2,1,1,20060,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-10-21,Jaipur,25.2,32.3,40.8,2.2,86.6,None,3.0,0.0,0.0,0.5,1.1,0.4,0.0,0.6,10,6,2,1,1,15011,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
